Ticker,Market,Ticker_name,Current_Price,Avg_Volume_30D,Market_Cap,PER,PBR,Dividend_Yield
195500,KOSDAQ,마니커에프앤지,2930,315741,46815540000,22.54,0.699999988,0
377480,KOSDAQ,마음AI,11540,40468.58824,72000898840,0,3.529999971,0
305090,KOSDAQ,마이크로디지탈,14840,378934,2.44609E+11,390.53,26.73999977,0
098120,KOSDAQ,마이크로컨텍솔,5710,40982.94118,47465893860,6.42,0.860000014,1.399999976
424980,KOSDAQ,마이크로투나노,9340,542003.1765,55282432600,0,1.649999976,0
038290,KOSDAQ,마크로젠,17970,31712.82353,1.9482E+11,0,1.129999995,1.669999957
267980,KOSDAQ,매일유업,39250,6421.058824,3.07863E+11,5.11,0.519999981,3.059999943
005990,KOSDAQ,매일홀딩스,8340,6088.352941,1.14411E+11,2.1,0.270000011,2.400000095
093520,KOSDAQ,매커스,9590,333098.4706,1.55004E+11,5.11,0.959999979,1.559999943
377030,KOSDAQ,맥스트,2915,1839020.882,57049121030,0,2.549999952,0
100590,KOSDAQ,머큐리,3670,199331.2353,58096184410,16.99,0.589999974,0
067280,KOSDAQ,멀티캠퍼스,30600,2015.176471,1.81359E+11,5.76,0.939999998,5.230000019
072870,KOSDAQ,메가스터디,11190,11245,1.33396E+11,5.89,0.409999996,7.599999905
215200,KOSDAQ,메가스터디교육,45000,43095.17647,5.15788E+11,5.54,1.090000033,4.440000057
133750,KOSDAQ,메가엠디,2200,301065.2941,51495569400,0,0.779999971,0
446540,KOSDAQ,메가터치,5210,1006999.176,1.08217E+11,0,2.160000086,0
235980,KOSDAQ,메드팩토,5810,145101,1.95104E+11,0,2.75999999,0
041920,KOSDAQ,메디아나,5080,35826.52941,94478972840,9.12,0.810000002,0.49000001
014100,KOSDAQ,메디앙스,2260,10315,26668000000,3.65,0.289999992,0
054180,KOSDAQ,메디콕스,403,375736.2353,23727948049,0,0.340000004,0
086900,KOSDAQ,메디톡스,176700,75396,1.28964E+12,134.78,2.700000048,0.620000005
078160,KOSDAQ,메디포스트,5770,39209.23529,1.97437E+11,20.1,0.699999988,0
408920,KOSDAQ,메쎄이상,2270,40917.23529,98137672850,18.02,1.649999976,2.200000048
021880,KOSDAQ,메이슨캐피탈,331,651100.5294,50373039048,11.03,0.829999983,0
140410,KOSDAQ,메지온,28700,85565.70588,8.59821E+11,0,13.82999992,0
241770,KOSDAQ,메카로,7630,119182.5882,77769843200,0,0.409999996,0
059210,KOSDAQ,메타바이오메드,3895,97071.17647,92943857145,9.08,1.269999981,0.50999999
058110,KOSDAQ,멕아이씨에스,2575,99362.76471,41330114750,0,0.810000002,0
434480,KOSDAQ,모니터랩,4635,2638175.706,56794045500,0,1.600000024,0
080420,KOSDAQ,모다이노칩,1922,7187.941176,1.53225E+11,0,0.439999998,0
417970,KOSDAQ,모델솔루션,9900,18060.17647,63327330000,59.28,1.029999971,0.400000006
080160,KOSDAQ,모두투어,10350,70093.11765,1.95615E+11,17.48,2.589999914,2.420000076
087260,KOSDAQ,모바일어플라이언스,2460,2359262.412,80080038060,37.85,1.659999967,0
101330,KOSDAQ,모베이스,3360,44975.23529,77774017440,4.89,0.239999995,2.079999924
012860,KOSDAQ,모베이스전자,1836,442926.8824,1.34457E+11,14.34,0.649999976,0
363260,KOSDAQ,모비데이즈,1717,81319,55225191373,0,1.379999995,0
348030,KOSDAQ,모비릭스,5020,36153.29412,48211076000,0,0.670000017,0
250060,KOSDAQ,모비스,3320,4576598.647,1.06809E+11,0,4.820000172,0
288980,KOSDAQ,모아데이타,1609,1177377.765,55601508258,229.86,1.419999957,0
142760,KOSDAQ,모아라이프플러스,1548,58029.64706,58413487428,5.75,1.50999999,0
033200,KOSDAQ,모아텍,3295,5861.352941,47221254575,549.17,0.430000007,0
333050,KOSDAQ,모코엠시스,1305,34178.82353,31899845430,28.37,1.470000029,1.070000052
118990,KOSDAQ,모트렉스,11480,775911.4706,2.85416E+11,8.63,1.370000005,0
006920,KOSDAQ,모헨즈,2845,75657.94118,31067400000,3.76,0.939999998,0
001810,KOSDAQ,무림SP,1695,13185.41176,37523062500,0,0.189999998,0.589999974
279600,KOSDAQ,미디어젠,11300,7968.941176,52938025300,0,4.940000057,0
095500,KOSDAQ,미래나노텍,12420,235269.3529,3.85144E+11,0,1.429999948,0
254490,KOSDAQ,미래반도체,16250,1017614,2.34618E+11,45.77,2.930000067,0
218150,KOSDAQ,미래생명자원,4655,2939220.294,95035558310,202.39,2.059999943,0
442900,KOSDAQ,미래에셋드림스팩1호,9910,11766.29412,76108800000,0,0,0
100790,KOSDAQ,미래에셋벤처투자,4985,58278,2.64826E+11,10.67,0.769999981,0
412930,KOSDAQ,미래에셋비전스팩1호,2745,198984.5294,16953120000,0,0,0
446190,KOSDAQ,미래에셋비전스팩2호,2280,18589.58824,11286000000,0,0,0
448830,KOSDAQ,미래에셋비전스팩3호,2190,5533.705882,10774800000,0,0,0
477380,KOSDAQ,미래에셋비전스팩4호,2025,23689.70588,16402500000,0,0,0
477470,KOSDAQ,미래에셋비전스팩5호,2070,13764.23529,11343600000,0,0,0
478440,KOSDAQ,미래에셋비전스팩6호,2025,30183.82353,14033250000,0,0,0
482680,KOSDAQ,미래에셋비전스팩7호,1986,5087698.067,16314990000,0,0,0
049950,KOSDAQ,미래컴퍼니,21450,48723.94118,1.89144E+11,47.77,1.279999971,0.469999999
207760,KOSDAQ,미스터블루,1441,1792143.647,1.19718E+11,0,1.929999948,0
059090,KOSDAQ,미코,10010,297797.7647,3.34502E+11,0,4.150000095,0
214610,KOSDAQ,미코바이오메드,1685,3255950.235,73413672325,0,1.980000019,0
201490,KOSDAQ,미투온,2310,66435.70588,72205448700,9.28,0.550000012,0
452200,KOSDAQ,민테크,7810,941936.4118,1.71393E+11,0,9.729999542,0
418470,KOSDAQ,밀리의서재,15080,26475.41176,1.28169E+11,7.32,2.190000057,0
206640,KOSDAQ,바디텍메드,14900,124050.6471,3.4995E+11,12.62,1.75999999,1.340000033
018700,KOSDAQ,바른손,1243,58583.70588,43653857951,0,1,0
035620,KOSDAQ,바른손이앤에이,495,125190.7647,36847639125,0,0.50999999,0
053030,KOSDAQ,바이넥스,23800,3658473.353,7.55913E+11,157.62,4.059999943,0
301300,KOSDAQ,바이브컴퍼니,4680,33370.23529,58007949480,1.75,0.860000014,0
064550,KOSDAQ,바이오니아,26400,150893.6471,6.81392E+11,0,3.039999962,0
314930,KOSDAQ,바이오다인,22000,3248825.706,6.5481E+11,0,14.39000034,0
208710,KOSDAQ,바이오로그디바이스,474,95092.17647,31236914736,0,0.49000001,0
086820,KOSDAQ,바이오솔루션,14740,7492.058824,1.20034E+11,0,2.799999952,0
038460,KOSDAQ,바이오스마트,3615,87104.52941,86518575840,3.95,0.660000026,0
251120,KOSDAQ,바이오에프디엔씨,15370,21647.17647,1.33653E+11,23.47,2.24000001,0
199730,KOSDAQ,바이오인프라,10120,469417.5294,49227394040,23.76,1.429999948,5.929999828
086040,KOSDAQ,바이오톡스텍,4035,23845.47059,64391526645,0,1.24000001,0
099430,KOSDAQ,바이오플러스,5160,288511,2.98923E+11,11.6,2.420000076,1.360000014
032980,KOSDAQ,바이온,715,601754.8235,32016262850,0,1.409999967,0
308080,KOSDAQ,바이젠셀,3685,35414.17647,70986881900,0,0.99000001,0
043150,KOSDAQ,바텍,24550,14400.29412,3.64672E+11,7.05,0.910000026,0.409999996
323990,KOSDAQ,박셀바이오,14100,123248.1176,3.24204E+11,0,3.880000114,0
267790,KOSDAQ,배럴,4755,9693.647059,37509817500,5.5,1.110000014,1.049999952
046310,KOSDAQ,백금T&A,2425,40523.64706,39815204425,2.97,0.649999976,3.299999952
331520,KOSDAQ,밸로프,717,855144.8235,36469767630,39.83,1.25,0
199480,KOSDAQ,뱅크웨어글로벌,10500,3785656.706,1.0501E+11,0,8.819999695,0
438700,KOSDAQ,버넥트,4080,169940.5294,45471151200,0,1.00999999,0
066410,KOSDAQ,버킷스튜디오,1153,0,96978744678,18.3,0.639999986,0
382900,KOSDAQ,범한퓨얼셀,15780,24243.17647,1.38249E+11,0,1.299999952,0
206400,KOSDAQ,베노티앤알,3945,373667.7647,1.26454E+11,0,1.49000001,0
019010,KOSDAQ,베뉴지,2215,45506.23529,1.06763E+11,6.48,0.280000001,1.350000024
177350,KOSDAQ,베셀,289,5095805.706,25828520427,0,0.870000005,0
424760,KOSDAQ,벨로크,1108,72684.17647,21788822216,0,0.829999983,0
225530,KOSDAQ,보광산업,4385,15118.41176,1.59345E+11,9.55,1.669999957,6.840000153
250000,KOSDAQ,보라티알,10130,22978.70588,68384925290,7.02,0.790000021,2.470000029
310210,KOSDAQ,보로노이,104600,251578.8824,1.89261E+12,0,21.86000061,0
006910,KOSDAQ,보성파워텍,3215,4844285.941,1.57952E+11,36.12,1.860000014,0
226340,KOSDAQ,본느,1794,467913.4118,75262641480,0,1.799999952,0
014470,KOSDAQ,부방,1678,81055.82353,1.00768E+11,0,0.569999993,0
008470,KOSDAQ,부스타,4055,3066.176471,34081464000,22.65,0.419999987,1.480000019
338220,KOSDAQ,뷰노,32350,250200.1765,4.49284E+11,0,89.36000061,0
100120,KOSDAQ,뷰웍스,26150,5953.235294,2.61549E+11,16.31,1.110000014,1.340000033
406820,KOSDAQ,뷰티스킨,15650,146860.8824,55307726000,0,1.580000043,0
337930,KOSDAQ,브랜드엑스코퍼레이션,10450,1545158.647,3.06306E+11,27.21,3.450000048,0.769999981
099390,KOSDAQ,브레인즈컴퍼니,6340,11678.17647,52040514220,10.23,1.070000052,0.949999988
064480,KOSDAQ,브리지텍,7460,312351.9412,89165650000,24.22,1.710000038,2.00999999
288330,KOSDAQ,브릿지바이오테라퓨틱스,4835,1834152.765,2.22974E+11,0,9.109999657,0
365900,KOSDAQ,브이씨,3755,6122.705882,27450176500,0,0.709999979,0
089970,KOSDAQ,브이엠,9120,91782.29412,2.19569E+11,0,1.75,0
251630,KOSDAQ,브이원텍,4785,30309.23529,76286709510,23.81,0.620000005,2.089999914
018290,KOSDAQ,브이티,32250,882024.5882,1.15449E+12,40.36,9.779999733,0
439580,KOSDAQ,블루엠텍,25000,4250279.059,2.79256E+11,0,5.860000134,0
033560,KOSDAQ,블루콤,3650,74773,62415000000,0,0.400000006,0
369370,KOSDAQ,블리츠웨이스튜디오,1683,14419.11765,83934426213,0,2.74000001,0
126340,KOSDAQ,비나텍,37750,12499.35294,2.29713E+11,112.35,3.470000029,0
121800,KOSDAQ,비덴트,3320,0,2.56309E+11,0,0.460000008,0
082800,KOSDAQ,비보존 제약,3965,143837.3529,1.91283E+11,0,1.799999952,0
318410,KOSDAQ,비비씨,8970,56242.17647,49830529710,9.29,0.639999986,4.460000038
419540,KOSDAQ,비스토스,2090,663916.9412,48054347990,59.71,2.589999914,0
146320,KOSDAQ,비씨엔씨,14410,345702.5882,1.84346E+11,142.67,2.450000048,0
200780,KOSDAQ,비씨월드제약,4900,5152.588235,43572681600,15.71,0.50999999,2.039999962
413640,KOSDAQ,비아이매트릭스,7580,10641.82353,54628605200,0,1.99000001,0
141000,KOSDAQ,비아트론,6480,7618.470588,78503320800,44.69,0.430000007,0
083650,KOSDAQ,비에이치아이,7960,182874.1176,2.46317E+11,29.81,3.349999905,0
445360,KOSDAQ,비엔케이제1호스팩,2100,4364.705882,9051000000,0,0,0
473370,KOSDAQ,비엔케이제2호스팩,2035,11548.47059,8567350000,0,0,0
065170,KOSDAQ,비엘팜텍,393,151023.8824,34965429687,0,1.110000014,0
086670,KOSDAQ,비엠티,9550,7468,87145411700,5.17,0.720000029,2.619999886
335890,KOSDAQ,비올,8530,730156.5882,4.98315E+11,23.05,8.609999657,0.209999993
230980,KOSDAQ,비유테크놀러지,229,0,21370407553,0,1.269999981,0
138580,KOSDAQ,비즈니스온,15850,11282.17647,3.57515E+11,34.31,5.019999981,0
082920,KOSDAQ,비츠로셀,19800,40955.11765,4.5287E+11,11.88,1.889999986,1.25999999
054220,KOSDAQ,비츠로시스,464,753345.8235,22810517936,0,1.320000052,0
042370,KOSDAQ,비츠로테크,7220,760824.9412,1.89164E+11,0,0.889999986,0.689999998
050090,KOSDAQ,비케이홀딩스,859,38952.58824,16995087365,0,0.980000019,0
148780,KOSDAQ,비큐AI,1057,52795,33238131325,45.96,2.700000048,0
307870,KOSDAQ,비투엔,1354,1337921.471,61333328166,0,3.25,0
357880,KOSDAQ,비트나인,2425,106337.7059,25326593300,0,2.019999981,0
032850,KOSDAQ,비트컴퓨터,5140,60284.70588,85443726020,15.21,1.269999981,1.210000038
238200,KOSDAQ,비피도,4520,17156.82353,36973600000,34.24,0.720000029,0
093190,KOSDAQ,빅솔론,4575,35021.58824,88017990375,6.65,0.409999996,4.369999886
065450,KOSDAQ,빅텍,4885,891655.0588,1.39969E+11,0,2.519999981,0
210120,KOSDAQ,빅텐츠,24400,157039.6471,76728484000,0,3.339999914,0
044480,KOSDAQ,빌리언스,682,137957.6471,27732662496,0,1.450000048,0
069540,KOSDAQ,빛과전자,1400,391921.8824,59412026800,0,0.810000002,0
072950,KOSDAQ,빛샘전자,4220,18748.47059,33982014200,8.37,0.479999989,1.659999967
451250,KOSDAQ,삐아,13050,523084.5294,1.26353E+11,0,0,0
143240,KOSDAQ,사람인,16920,5563.882353,1.98121E+11,9.72,1.049999952,2.960000038
452430,KOSDAQ,사피엔반도체,14160,225145.3529,1.14646E+11,0,9.470000267,0
419120,KOSDAQ,산돌,6890,10390.58824,53565106140,16.14,0.949999988,2.609999895
122350,KOSDAQ,삼기,1507,151738.2353,57777517996,9.02,0.479999989,0
419050,KOSDAQ,삼기이브이,2210,1565148.176,1.26404E+11,26.31,1.75,0
014970,KOSDAQ,삼륭물산,4000,13351.05882,60500000000,29.63,1,1.879999995
018310,KOSDAQ,삼목에스폼,25700,69784.52941,3.7779E+11,3.03,0.639999986,1.169999957
053700,KOSDAQ,삼보모터스,4455,41841.52941,1.01918E+11,3.1,0.310000002,1.120000005
009620,KOSDAQ,삼보산업,302,1138816.294,22283342404,0,1.419999957,0
023600,KOSDAQ,삼보판지,9370,12485.70588,1.51513E+11,2.79,0.270000011,3.309999943
425290,KOSDAQ,삼성스팩6호,2130,14067.52941,11757600000,0,0,0
439250,KOSDAQ,삼성스팩7호,10300,7638.117647,36070600000,0,0,0
448740,KOSDAQ,삼성스팩8호,9960,5601.764706,46453440000,0,0,0
468510,KOSDAQ,삼성스팩9호,2035,45672.88235,22486750000,0,0,0
009300,KOSDAQ,삼아제약,21150,30400.82353,1.34726E+11,6.04,0.639999986,3.549999952
361670,KOSDAQ,삼영에스앤씨,5370,14640.35294,30435323460,0,1.289999962,0
054540,KOSDAQ,삼영엠텍,4055,61782.76471,52715000000,8.16,0.730000019,2.470000029
065570,KOSDAQ,삼영이엔씨,1832,361058.7059,24939713992,0,0.670000017,0
032280,KOSDAQ,삼일,1604,10749.11765,26006598360,8.81,0.400000006,1.870000005
002290,KOSDAQ,삼일기업공사,2945,15509.05882,36518000000,9.5,0.560000002,5.940000057
037460,KOSDAQ,삼지전자,8670,18372.23529,1.41482E+11,4.21,0.379999995,5.190000057
032750,KOSDAQ,삼진,4400,627066.7059,39736936800,338.46,0.430000007,1.590000033
054090,KOSDAQ,삼진엘앤디,1029,52814.58824,25683049728,0,0.360000014,0
000250,KOSDAQ,삼천당제약,131500,426217.0588,3.08466E+12,0,13.56999969,0
024950,KOSDAQ,삼천리자전거,4140,98671,54952608780,9.63,0.540000021,0
038500,KOSDAQ,삼표시멘트,3030,128964.7059,3.26986E+11,9.62,0.460000008,3.299999952
437730,KOSDAQ,삼현,25800,114177.7647,2.72685E+11,23.31,4.53000021,0
017480,KOSDAQ,삼현철강,4630,8785.058824,72704380700,6.87,0.370000005,6.480000019
046390,KOSDAQ,삼화네트웍스,1434,51199.05882,61909985922,0,1.00999999,0
027580,KOSDAQ,상보,1293,345284.3529,76521393747,161.63,1.179999948,0
038540,KOSDAQ,상상인,1711,882635.4706,94666743543,0,0.140000001,0
415580,KOSDAQ,상상인제3호스팩,2085,13836.11765,11071350000,0,0,0
452670,KOSDAQ,상상인제4호스팩,2010,5372.529412,10492200000,0,0,0
091580,KOSDAQ,상신이디피,12050,44050.52941,1.6181E+11,6.2,1.110000014,1
263810,KOSDAQ,상신전자,3310,32391.70588,47150016580,21.08,1.090000033,0
089980,KOSDAQ,상아프론테크,22600,26000.41176,3.61352E+11,29.39,1.830000043,0.879999995
042940,KOSDAQ,상지건설,2170,32027.52941,25921613480,0.59,0.209999993,0
042600,KOSDAQ,새로닉스,14990,21595.05882,1.86229E+11,0,1.080000043,0
107600,KOSDAQ,새빗켐,26800,16340.11765,1.32299E+11,0,2.069999933,0.75
411080,KOSDAQ,샌즈랩,9590,3924536.706,1.46234E+11,290.61,3.220000029,0
252990,KOSDAQ,샘씨엔에스,6810,549644.7647,3.97623E+11,0,3.25,0
378800,KOSDAQ,샤페론,4190,12609457,1.26299E+11,0,5.090000153,0
294630,KOSDAQ,서남,3740,1049604.412,89683176660,0,7.989999771,0
038070,KOSDAQ,서린바이오,7370,27721.70588,65597982120,0,0.75999999,1.360000014
006730,KOSDAQ,서부T&D,6160,57283.35294,4.0919E+11,2.89,0.460000008,0.810000002
079650,KOSDAQ,서산,1223,17758.35294,24460000000,15.68,0.349999994,0
100660,KOSDAQ,서암기계공업,3980,620958.2941,50148000000,26.01,0.75999999,0.879999995
019770,KOSDAQ,서연탑메탈,3720,16797.88235,43338000000,5.12,0.519999981,1.75
043710,KOSDAQ,서울리거,694,144659.1765,34838022720,0,1.289999962,0
092190,KOSDAQ,서울바이오시스,3895,48362.47059,1.78657E+11,0,9.890000343,0
046890,KOSDAQ,서울반도체,8720,204981.1176,5.08423E+11,0,0.730000019,1.559999943
063170,KOSDAQ,서울옥션,7180,562810.1176,1.27619E+11,0,1.039999962,0
027040,KOSDAQ,서울전자통신,279,148701.4706,19415288313,0,0.5,0
018680,KOSDAQ,서울제약,3830,48265.47059,44655191770,12.68,1.159999967,0
093920,KOSDAQ,서원인텍,5630,15045.41176,1.04718E+11,7.26,0.50999999,7.099999905
189860,KOSDAQ,서전기전,4250,49910,41219815000,0,1.360000014,0
178320,KOSDAQ,서진시스템,30000,483723.1765,1.68361E+12,0,2.230000019,0
122690,KOSDAQ,서진오토모티브,2395,38859.05882,52317361950,5.74,0.569999993,0
140070,KOSDAQ,서플러스글로벌,3020,195797.5882,1.11704E+11,18.19,0.560000002,0.99000001
011370,KOSDAQ,서한,810,54630.52941,81724840650,9.53,0.200000003,3.700000048
065710,KOSDAQ,서호전기,21250,16028.47059,1.09438E+11,6.83,1.129999995,7.059999943
035890,KOSDAQ,서희건설,1555,520309.2941,3.57352E+11,2.28,0.370000005,2.890000105
357550,KOSDAQ,석경에이티,47000,4995.294118,2.56385E+11,74.02,7.110000134,0
003100,KOSDAQ,선광,15990,4385.470588,1.05534E+11,3.1,0.25999999,2.5
067370,KOSDAQ,선바이오,7050,38717.94118,86810562750,18.85,3.089999914,1.059999943
171090,KOSDAQ,선익시스템,51300,139702.0588,4.87063E+11,0,6.25,0
086710,KOSDAQ,선진뷰티사이언스,11160,146538.8235,1.36189E+11,23.9,1.919999957,0.360000014
014620,KOSDAQ,성광벤드,14040,304803.9412,4.01544E+11,10.01,0.779999971,1.070000052
037350,KOSDAQ,성도이엔지,5170,61628.64706,79979900000,18.4,0.280000001,1.929999948
081580,KOSDAQ,성우전자,4925,214778.1176,76377604275,0,0.709999979,0
045300,KOSDAQ,성우테크론,2830,13224.35294,28728979890,0,0.409999996,0
015750,KOSDAQ,성우하이텍,6710,295204.4706,5.368E+11,3.16,0.400000006,2.24000001
365340,KOSDAQ,성일하이텍,60200,27911.23529,7.30668E+11,29.11,2.339999914,0
080470,KOSDAQ,성창오토텍,4075,5244.058824,29747500000,5.41,0.620000005,1.230000019
043260,KOSDAQ,성호전자,1637,362154.7059,99860583393,4.5,0.779999971,0
148150,KOSDAQ,세경하이테크,6110,351234.9412,2.19107E+11,6.18,1.49000001,4.909999847
188260,KOSDAQ,세니젠,3085,841988.8824,22299829950,0,1.470000029,0
053060,KOSDAQ,세동,1076,50253,18999382844,1.93,0.50999999,0
340440,KOSDAQ,세림B&G,1343,21379.52941,38112142852,10.02,1.149999976,0
017510,KOSDAQ,세명전기,5790,866485.0588,88274340000,67.33,1.179999948,1.210000038
011560,KOSDAQ,세보엠이씨,9490,28675.11765,99929700000,3.15,0.449999988,5.800000191
396300,KOSDAQ,세아메카닉스,3545,1410737.294,93905277500,14.77,1.340000033,0
100700,KOSDAQ,세운메디칼,2805,100541.2353,1.22859E+11,8.13,0.899999976,2.5
024830,KOSDAQ,세원물산,6400,1210.882353,53440000000,4.2,0.150000006,1.559999943
258830,KOSDAQ,세종메디칼,412,0,22983976612,0,1.320000052,0
036630,KOSDAQ,세종텔레콤,521,106694.4118,1.042E+11,3.08,0.360000014,0
039310,KOSDAQ,세중,1600,20984.11765,28994667200,2.11,0.289999992,0
067770,KOSDAQ,세진티에스,2495,6907.647059,20949499535,0,0.479999989,0
053450,KOSDAQ,세코닉스,5650,311033.7059,83579336950,7.26,0.670000017,1.769999981
222810,KOSDAQ,세토피아,1080,0,81712098000,0,2.450000048,0
252500,KOSDAQ,세화피앤씨,1019,345842.9412,42274631410,15.21,1.080000043,1.669999957
321370,KOSDAQ,센서뷰,2345,291980.2941,61776082025,0,4.389999866,0
347000,KOSDAQ,센코,2525,438102.5882,83337564400,0,2.160000086,0
331920,KOSDAQ,셀레믹스,4345,437099.3529,35473223060,0,2.230000019,0
049180,KOSDAQ,셀루메드,3620,14751856.59,1.82226E+11,0,6.900000095,0
299660,KOSDAQ,셀리드,5390,3534594.059,1.13745E+11,0,2.00999999,0
268600,KOSDAQ,셀리버리,6680,0,2.48384E+11,0,0,0
108860,KOSDAQ,셀바스AI,11200,632339.5882,3.01446E+11,0,2.299999952,0
208370,KOSDAQ,셀바스헬스케어,4755,2603977.588,1.22396E+11,22.12,2.029999971,0
318160,KOSDAQ,셀바이오휴먼텍,3125,26546.05882,28940315625,0,0.649999976,0
068760,KOSDAQ,셀트리온제약,68400,92428.58824,2.84547E+12,133.07,7.510000229,0
068940,KOSDAQ,셀피글로벌,778,0,29766744466,0,1.450000048,0
060230,KOSDAQ,소니드,952,434398.4118,43855526960,0,0.349999994,0
290690,KOSDAQ,소룩스,9200,327025.1176,4.19192E+11,0,4.320000172,0
950200,KOSDAQ,소마젠,4500,189956.8235,86562238500,,,
032680,KOSDAQ,소프트센,476,303014,50261203664,0,0.939999998,0
032685,KOSDAQ,소프트센우,7900,940.4117647,2821421800,0,0,0
258790,KOSDAQ,소프트캠프,888,349514.5882,22192260192,0,1.870000005,0
066910,KOSDAQ,손오공,1736,222886,58649473624,0,2.680000067,0
035610,KOSDAQ,솔본,3980,56081.29412,1.08837E+11,2.32,0.620000005,0
357780,KOSDAQ,솔브레인,215000,20608.52941,1.67239E+12,12.77,1.870000005,0.930000007
036830,KOSDAQ,솔브레인홀딩스,59300,93321.35294,1.24317E+12,13.46,0.99000001,0.340000004
304100,KOSDAQ,솔트룩스,18590,99228.70588,2.25507E+11,0,3.079999924,0
328380,KOSDAQ,솔트웨어,934,52644,32001434652,42.45,1.389999986,0
086980,KOSDAQ,쇼박스,3850,340536,2.41156E+11,0,2.289999962,0
050960,KOSDAQ,수산아이앤티,10110,4852.294118,68252610000,12.25,0.810000002,1.24000001
084180,KOSDAQ,수성웹툰,603,192251.7647,70834695219,0,0.920000017,0
253840,KOSDAQ,수젠텍,5870,165932.4118,98282584000,0,0.800000012,0
298830,KOSDAQ,슈어소프트테크,5930,7637354.882,3.12031E+11,59.3,3.779999971,0
236200,KOSDAQ,슈프리마,25150,27336.05882,1.80911E+11,7.58,0.850000024,0
094840,KOSDAQ,슈프리마에이치큐,6030,15275.23529,63145195200,1.51,0.270000011,0
192440,KOSDAQ,슈피겐코리아,22500,7340.882353,1.39868E+11,3.18,0.289999992,3.089999914
424960,KOSDAQ,스마트레이더시스템,10580,890597.8824,1.65231E+11,0,7.420000076,0
099440,KOSDAQ,스맥,3095,266559.0588,1.24553E+11,6.5,1.080000043,0
276040,KOSDAQ,스코넥,3725,200103.1176,46765415650,0,2.049999952,0
159910,KOSDAQ,스킨앤스킨,734,174382.0588,26725011932,0,1.429999948,0
060240,KOSDAQ,스타코링크,985,73825.47059,30669278155,0,0.959999979,0
115570,KOSDAQ,스타플렉스,3280,69681.17647,26189186240,0,0.409999996,0
330730,KOSDAQ,스톤브릿지벤처스,3695,440228.1765,67067316850,10.38,0.730000019,8.119999886
352090,KOSDAQ,스톰테크,3510,49107.17647,94324222980,7.5,1.149999976,8.550000191
253450,KOSDAQ,스튜디오드래곤,37950,36475.70588,1.14072E+12,37.91,1.610000014,0
408900,KOSDAQ,스튜디오미르,3820,5746437.059,1.24937E+11,47.75,3.25999999,0
204630,KOSDAQ,스튜디오산타클로스,4650,0,19045962900,0,0.370000005,0
415380,KOSDAQ,스튜디오삼익,8900,15141.47059,37606932200,13.71,1.529999971,0
013810,KOSDAQ,스페코,4125,2404478.353,60453813750,0,1.399999976,0
203690,KOSDAQ,스피어파워,5390,69049.64706,71891011500,0,2.420000076,0
049830,KOSDAQ,승일,7410,1313.235294,45438949920,104.37,0.300000012,1.149999976
020710,KOSDAQ,시공테크,3880,24175.76471,77786123600,8.9,0.560000002,2.059999943
033170,KOSDAQ,시그네틱스,1020,3318144.176,87442885380,0,0.74000001,0
048870,KOSDAQ,시너지이노베이션,2915,2940616.118,2.41095E+11,104.11,1.350000024,0
025320,KOSDAQ,시노펙스,7390,911580.8824,6.19415E+11,41.06,4.570000172,0
269620,KOSDAQ,시스웍,889,0,1.3209E+11,0,0,0
429270,KOSDAQ,시지트로닉스,7650,19588.05882,34472812500,0,1.190000057,0
418250,KOSDAQ,시큐레터,6550,0,52279100100,0,3.059999943,0
131090,KOSDAQ,시큐브,860,38542.05882,37840000000,6.01,0.75999999,2.910000086
232830,KOSDAQ,시큐센,2010,64646.52941,23532018720,0,1.789999962,0
290520,KOSDAQ,신도기연,2250,114020.5294,35841064500,0,0.610000014,0
001000,KOSDAQ,신라섬유,1090,1032825.765,26462518600,0,1.799999952,0
025870,KOSDAQ,신라에스지,6240,6181.294118,24960000000,84.32,1.429999948,0
215600,KOSDAQ,신라젠,2755,461976.5882,3.78446E+11,0,5.329999924,0
065350,KOSDAQ,신성델타테크,47900,213983.1176,1.31648E+12,103.46,6.289999962,0.25
416180,KOSDAQ,신성에스티,28700,75301.17647,2.59442E+11,23.35,2.660000086,0.699999988
162300,KOSDAQ,신스틸,2615,133401.1765,1.08448E+11,16.55,1.5,0.730000019
290560,KOSDAQ,신시웨이,6810,478556.4706,26408989320,0,1.299999952,0
002800,KOSDAQ,신신제약,6130,168491.7647,92995165000,19.9,1.49000001,0.980000019
472220,KOSDAQ,신영스팩10호,2140,20744.58824,10036600000,0,0,0
430220,KOSDAQ,신영스팩8호,2165,25057,14635400000,0,0,0
445970,KOSDAQ,신영스팩9호,2195,9472.470588,11765200000,0,0,0
017000,KOSDAQ,신원종합개발,3360,89145.05882,39204570720,4.56,0.370000005,0
012790,KOSDAQ,신일제약,7200,29653.76471,86302188000,6.1,0.620000005,2.359999895
138070,KOSDAQ,신진에스엠,2575,105112.9412,45070750300,10.86,0.560000002,1.940000057
226330,KOSDAQ,신테카바이오,5650,41161.88235,86210383750,0,2.75999999,0
418210,KOSDAQ,신한제10호스팩,2210,4426.176471,8088600000,0,0,0
452980,KOSDAQ,신한제11호스팩,1948,39939.58824,36826940000,0,0,0
474660,KOSDAQ,신한제12호스팩,2140,12626.11765,11812800000,0,0,0
474930,KOSDAQ,신한제13호스팩,2165,8327.588235,7837300000,0,0,0
