Ticker,Name,Start Price,Current Price,Total Return (%),Month 1 Return (%),Month 2 Return (%),Month 3 Return (%),Month 4 Return (%),Month 5 Return (%),Month 6 Return (%),Month 7 Return (%),Month 8 Return (%),Month 9 Return (%),Month 10 Return (%),Month 11 Return (%),Month 12 Return (%),Month 1 Volatility (%),Month 2 Volatility (%),Month 3 Volatility (%),Month 4 Volatility (%),Month 5 Volatility (%),Month 6 Volatility (%),Month 7 Volatility (%),Month 8 Volatility (%),Month 9 Volatility (%),Month 10 Volatility (%),Month 11 Volatility (%),Month 12 Volatility (%),Month 1 Sharpe Ratio,Month 2 Sharpe Ratio,Month 3 Sharpe Ratio,Month 4 Sharpe Ratio,Month 5 Sharpe Ratio,Month 6 Sharpe Ratio,Month 7 Sharpe Ratio,Month 8 Sharpe Ratio,Month 9 Sharpe Ratio,Month 10 Sharpe Ratio,Month 11 Sharpe Ratio,Month 12 Sharpe Ratio,,abs,abssr1,abssr2,abssr3,abssr4,abssr5,abssr6,abssr7,abssr8,abssr9,abssr10,abssr11,abssr12,abssrsum
00088K,한화3우B,13480,15360,13.95,1.19,-0.19,-4.3,5.7,0.53,1.08,0.07,-1.32,1.21,0.5,-2.45,5.81,1.71,1.19,1.8,0.81,0.41,0.51,0.97,0.76,2.55,0.95,1.01,0.57,0.7,-0.16,-2.39,7.04,1.29,2.12,0.07,-1.74,0.47,0.53,-2.43,10.19,1.3075,1.3075,0.7,0.16,2.39,7.04,1.29,2.12,0.07,1.74,0.47,0.53,2.43,10.19,2.4275
23350,한국종합기술,5760,4545,-21.09,0.66,-6.15,-8.35,0,0.37,-2.36,-1.75,-2.74,1.56,-4.41,2.83,4.62,1.4,1.18,3.39,0.9,0.9,1.15,1.74,0.6,1.39,1.11,0.68,1.23,0.47,-5.21,-2.46,0,0.41,-2.05,-1.01,-4.57,1.12,-3.97,4.16,3.76,-0.779166667,0.779166667,0.47,5.21,2.46,0,0.41,2.05,1.01,4.57,1.12,3.97,4.16,3.76,2.4325
15020,이스타코,730,618,-15.34,-1.9,-0.81,-8.89,-1.58,-4.24,-0.55,-3.27,6.04,-3.77,1.45,-3.46,5.21,3.79,1.14,2.56,0.67,1.32,0.8,5.25,1.92,0.85,1.88,0.77,1.09,-0.5,-0.71,-3.47,-2.36,-3.21,-0.69,-0.62,3.15,-4.44,0.77,-4.49,4.78,-0.9825,0.9825,0.5,0.71,3.47,2.36,3.21,0.69,0.62,3.15,4.44,0.77,4.49,4.78,2.4325
9415,태영건설우,5510,7130,29.4,0,0,0,100,0,0,0,-8.59,-20.5,86.67,-56.75,6.55,0,0,0,20.85,0,0,0,1.16,7.53,18.23,9.2,1.95,,,,4.8,,,,-7.41,-2.72,4.75,-6.17,3.36,-0.565,0.565,0,0,0,4.8,0,0,0,7.41,2.72,4.75,6.17,3.36,2.434166667
00104K,CJ4우(전환),65600,89800,36.89,0.79,4.08,-13.29,13.75,-7.42,8.59,0.34,21.5,-2.87,4.12,0,3.64,0.63,1.83,4.18,3.11,2.94,3.17,2.58,2.78,2.88,2.14,1.78,1.72,1.25,2.23,-3.18,4.42,-2.52,2.71,0.13,7.73,-1,1.93,0,2.12,1.318333333,1.318333333,1.25,2.23,3.18,4.42,2.52,2.71,0.13,7.73,1,1.93,0,2.12,2.435
910,유니온,4795,4080,-14.91,0.12,-2.01,-13.01,-5.62,-4.73,-3.85,5.81,-7.75,1.66,-1.09,8.43,6.1,1.36,1.8,3.89,1.6,1.55,1.96,2.56,1.09,1.16,2.49,4.34,2,0.09,-1.12,-3.34,-3.51,-3.05,-1.96,2.27,-7.11,1.43,-0.44,1.94,3.05,-0.979166667,0.979166667,0.09,1.12,3.34,3.51,3.05,1.96,2.27,7.11,1.43,0.44,1.94,3.05,2.4425
383800,LX홀딩스,7390,7160,-3.11,0.42,0,-3.43,1.56,1.89,-0.72,0,-1.83,-7.24,-0.85,-3.03,7.64,0.4,0.81,1.61,0.65,0.83,0.67,0.53,0.77,2.27,0.73,0.77,0.78,1.05,0,-2.13,2.4,2.28,-1.07,0,-2.38,-3.19,-1.16,-3.94,9.79,0.1375,0.1375,1.05,0,2.13,2.4,2.28,1.07,0,2.38,3.19,1.16,3.94,9.79,2.449166667
540,흥국화재,3090,3590,16.18,0,-4.05,-11.69,6.85,5.84,-11.2,4.79,-13.28,12.24,9.61,0.99,-1.16,1.54,2.06,3.49,3.36,2.45,2.47,3.14,2.92,10.74,1.83,0.91,0.71,0,-1.97,-3.35,2.04,2.38,-4.53,1.53,-4.55,1.14,5.25,1.09,-1.63,-0.216666667,0.216666667,0,1.97,3.35,2.04,2.38,4.53,1.53,4.55,1.14,5.25,1.09,1.63,2.455
25750,한솔홈데코,883,733,-16.99,0.41,-0.14,-3.67,1.2,-1.04,0.79,-2.93,-1.88,-0.5,-7.05,-0.69,3.16,0.19,1.7,3.16,0.96,0.65,0.74,0.77,0.52,0.71,0.72,0.54,1.07,2.16,-0.08,-1.16,1.25,-1.6,1.07,-3.81,-3.62,-0.7,-9.79,-1.28,2.95,-1.2175,1.2175,2.16,0.08,1.16,1.25,1.6,1.07,3.81,3.62,0.7,9.79,1.28,2.95,2.455833333
92790,넥스틸,8750,8010,-8.46,0.12,-5.34,-7.96,-10.57,34.18,-6.83,5.23,4.59,-1.13,-1.95,-10.5,-10.94,1.47,2.59,4.64,3.53,10.46,2.84,1.52,1.26,2.29,1.59,2.6,2.62,0.08,-2.06,-1.72,-2.99,3.27,-2.4,3.44,3.64,-0.49,-1.23,-4.04,-4.18,-0.723333333,0.723333333,0.08,2.06,1.72,2.99,3.27,2.4,3.44,3.64,0.49,1.23,4.04,4.18,2.461666667
84010,대한제강,12660,13250,4.66,1.92,4.06,-2.74,-5.02,-5.48,-5.27,6.14,-0.91,-0.96,2.34,-1.6,1.3,1.74,1.88,2.81,1.59,0.86,1.1,1.02,1.26,1.93,1.55,1,1.97,1.1,2.16,-0.98,-3.16,-6.37,-4.79,6.02,-0.72,-0.5,1.51,-1.6,0.66,-0.555833333,0.555833333,1.1,2.16,0.98,3.16,6.37,4.79,6.02,0.72,0.5,1.51,1.6,0.66,2.464166667
4000,롯데정밀화학,57400,47200,-17.77,-0.32,-0.1,3.29,3.11,-7,5.27,-4.14,-2.4,-6.86,-12.1,1.75,1.76,0.73,3.03,2.49,1.6,1.43,2.56,1.78,0.91,1.34,1.79,2.18,1.42,-0.44,-0.03,1.32,1.94,-4.9,2.06,-2.33,-2.64,-5.12,-6.76,0.8,1.24,-1.238333333,1.238333333,0.44,0.03,1.32,1.94,4.9,2.06,2.33,2.64,5.12,6.76,0.8,1.24,2.465
5820,원림,20850,15920,-23.65,-0.13,1.44,-0.49,-4.01,-1.88,-4.6,-5.01,0.53,-2.94,-1.59,0.11,-9.32,1.26,1.12,2.35,0.67,1.56,1.05,1.27,1.34,1.02,1.08,0.84,1.22,-0.1,1.29,-0.21,-5.99,-1.21,-4.38,-3.94,0.4,-2.88,-1.47,0.13,-7.64,-2.166666667,2.166666667,0.1,1.29,0.21,5.99,1.21,4.38,3.94,0.4,2.88,1.47,0.13,7.64,2.47
1795,대한제당우,2590,2585,-0.19,0.39,-0.57,-4.24,-3.57,-2.43,-1.37,3.7,0,-0.69,-7.64,5.38,4.53,1.36,1.25,1.74,0.69,1.62,0.61,0.84,1.22,1.06,1.16,8.41,0.86,0.29,-0.46,-2.44,-5.17,-1.5,-2.25,4.4,0,-0.65,-6.59,0.64,5.27,-0.705,0.705,0.29,0.46,2.44,5.17,1.5,2.25,4.4,0,0.65,6.59,0.64,5.27,2.471666667
11760,현대코퍼레이션,18010,18100,0.5,-1.31,-3.1,-9.93,-5.95,6.1,12.82,-4.02,-6.66,-0.37,-1.08,1.61,3.33,0.55,1.76,2.55,2.65,2.7,4.22,1.63,1,1.56,1.39,1.17,1.27,-2.38,-1.76,-3.89,-2.25,2.26,3.04,-2.47,-6.66,-0.24,-0.78,1.38,2.62,-0.9275,0.9275,2.38,1.76,3.89,2.25,2.26,3.04,2.47,6.66,0.24,0.78,1.38,2.62,2.4775
3350,한국화장품제조,23850,75800,217.82,5.42,-9.23,5.38,3.05,2.3,104.09,6.74,5.57,1.96,-0.86,-1.47,-1.87,7.39,6.21,6.96,6.38,5.68,8.03,1.81,1.17,0.98,2.22,1.22,2.19,0.73,-1.49,0.77,0.48,0.4,12.96,3.72,4.76,2,-0.39,-1.2,-0.85,1.824166667,1.824166667,0.73,1.49,0.77,0.48,0.4,12.96,3.72,4.76,2,0.39,1.2,0.85,2.479166667
280360,롯데웰푸드,108100,143200,32.47,0.28,0.86,-19.02,5.4,24.25,4.5,8.85,-3.55,2.18,3.67,0.57,5.38,0.65,2.59,3.44,2.94,3.9,2.3,1.87,1.56,1.61,1.98,1.58,1.86,0.43,0.33,-5.53,1.84,6.22,1.96,4.73,-2.28,1.35,1.85,0.36,2.89,1.179166667,1.179166667,0.43,0.33,5.53,1.84,6.22,1.96,4.73,2.28,1.35,1.85,0.36,2.89,2.480833333
1440,대한전선,10646,13280,24.74,11.22,-0.5,-12.14,-13.7,-0.18,23.87,27.53,13.15,0.64,-0.11,-15.44,7.31,8.46,2.36,4.12,2.85,2.7,6.74,5.19,3.17,1.59,2.83,4.32,2.1,1.33,-0.21,-2.95,-4.81,-0.07,3.54,5.3,4.15,0.4,-0.04,-3.57,3.48,0.545833333,0.545833333,1.33,0.21,2.95,4.81,0.07,3.54,5.3,4.15,0.4,0.04,3.57,3.48,2.4875
11785,금호석유우,62400,69000,10.58,0.44,5.47,-1.95,0,-3.76,4.46,0.15,-5.77,12.74,0.5,-4.06,6.69,1.02,2.24,1.92,1.61,1.27,1.36,1.87,1.02,2.46,1.31,1.64,1.12,0.43,2.44,-1.02,0,-2.96,3.28,0.08,-5.66,5.18,0.38,-2.48,5.97,0.47,0.47,0.43,2.44,1.02,0,2.96,3.28,0.08,5.66,5.18,0.38,2.48,5.97,2.49
2785,진흥기업우B,4250,4185,-1.53,0,-0.12,-2.45,0.58,4.08,-3.1,-0.68,-7.36,9.4,-5.82,-6.22,18.25,0.25,2.2,2.44,2.11,1.43,2.25,3.19,1.4,1.3,2.65,3.21,2.43,0,-0.05,-1,0.27,2.85,-1.38,-0.21,-5.26,7.23,-2.2,-1.94,7.51,0.485,0.485,0,0.05,1,0.27,2.85,1.38,0.21,5.26,7.23,2.2,1.94,7.51,2.491666667
34020,두산에너빌리티,15530,17410,12.11,0.58,0.11,-3.26,-5.61,-3.13,26.06,-2.72,9.19,5.59,-3.56,4.13,17.38,2.78,2.83,3.75,2.92,2.89,4.07,3.02,2.26,1.82,1.7,1.69,2.55,0.21,0.04,-0.87,-1.92,-1.08,6.4,-0.9,4.07,3.07,-2.09,2.44,6.82,1.349166667,1.349166667,0.21,0.04,0.87,1.92,1.08,6.4,0.9,4.07,3.07,2.09,2.44,6.82,2.4925
145990,삼양사,43350,49200,13.49,-0.71,1.84,-0.1,-3.7,4.99,-0.2,-3.98,6.46,-0.41,3.78,2.18,4.39,0.07,1.47,3.03,1.21,4.33,1.4,1.56,3.6,1.56,1.52,0.92,0.93,-10.14,1.25,-0.03,-3.06,1.15,-0.14,-2.55,1.79,-0.26,2.49,2.37,4.72,-0.200833333,0.200833333,10.14,1.25,0.03,3.06,1.15,0.14,2.55,1.79,0.26,2.49,2.37,4.72,2.495833333
123700,SJM,3590,3385,-5.71,1.04,-0.44,1.2,-5.08,-1.11,-0.98,-2.75,-5.26,6.87,-4.94,2.68,-2.04,1.26,1.08,2.81,0.72,0.95,0.72,1.12,1.26,3.29,0.86,0.87,1.71,0.83,-0.41,0.43,-7.06,-1.17,-1.36,-2.46,-4.17,2.09,-5.74,3.08,-1.19,-1.4275,1.4275,0.83,0.41,0.43,7.06,1.17,1.36,2.46,4.17,2.09,5.74,3.08,1.19,2.499166667
18880,한온시스템,9350,3900,-58.29,0.91,5.32,-10.11,-6.23,-4.73,-14.65,-5.74,-5.02,-2.99,-14.91,2.39,3.57,7.12,2.49,3.46,2.71,1.86,4.49,2.79,1.98,1.88,1.99,1.51,2.38,0.13,2.14,-2.92,-2.3,-2.54,-3.26,-2.06,-2.54,-1.59,-7.49,1.58,1.5,-1.6125,1.6125,0.13,2.14,2.92,2.3,2.54,3.26,2.06,2.54,1.59,7.49,1.58,1.5,2.504166667
71055,한국금융지주우,40900,50800,24.21,1.4,-2.34,0.2,7.35,0.96,1.09,1.42,-5.63,8.78,1.67,-0.23,11.39,0.99,1.51,2.34,1.38,1.27,1.36,1.4,1.72,2.28,1.36,1.8,1.07,1.41,-1.55,0.09,5.33,0.76,0.8,1.01,-3.27,3.85,1.23,-0.13,10.64,1.680833333,1.680833333,1.41,1.55,0.09,5.33,0.76,0.8,1.01,3.27,3.85,1.23,0.13,10.64,2.505833333
30200,KT,32850,40800,24.2,2.64,2.81,-0.39,7.99,0.4,5.78,-8.22,-2.33,5.96,3.66,3.46,1.05,2.66,1.65,2.02,1.38,1.21,1.36,1.49,1.36,2.76,0.84,1.85,0.85,0.99,1.7,-0.19,5.79,0.33,4.25,-5.52,-1.71,2.16,4.36,1.87,1.24,1.2725,1.2725,0.99,1.7,0.19,5.79,0.33,4.25,5.52,1.71,2.16,4.36,1.87,1.24,2.509166667
9180,한솔로지스틱스,2300,2315,0.65,-1.28,1.45,-16.9,-6.81,11.96,21.27,-4.18,-3.82,0,-0.82,-2.97,3.87,2.26,1.75,3.67,2.61,3.89,3.14,1.07,1.04,0.9,2.45,1.94,1.73,-0.57,0.83,-4.6,-2.61,3.07,6.77,-3.91,-3.67,0,-0.33,-1.53,2.24,-0.359166667,0.359166667,0.57,0.83,4.6,2.61,3.07,6.77,3.91,3.67,0,0.33,1.53,2.24,2.510833333
316140,우리금융지주,11980,15590,30.13,0.84,-4.85,1.2,9.31,3.09,1.36,1.14,-2.19,3.4,8.1,0.7,7.96,0.78,1.9,2.52,2.67,1.13,1.2,1.73,1.84,2.15,1.17,0.54,1.13,1.08,-2.55,0.48,3.49,2.73,1.13,0.66,-1.19,1.58,6.92,1.3,7.04,1.889166667,1.889166667,1.08,2.55,0.48,3.49,2.73,1.13,0.66,1.19,1.58,6.92,1.3,7.04,2.5125
1230,동국홀딩스,9630,8010,-16.82,-1.35,1.75,-4.18,-0.36,0.48,-2.98,1.82,-3.31,-3.01,-14.02,-2.55,4.03,0.7,0.9,1.69,0.97,1.18,0.95,0.93,1.9,6.24,1.28,1.02,1.74,-1.93,1.94,-2.47,-0.37,0.41,-3.14,1.96,-1.74,-0.48,-10.95,-2.5,2.32,-1.4125,1.4125,1.93,1.94,2.47,0.37,0.41,3.14,1.96,1.74,0.48,10.95,2.5,2.32,2.5175
3780,진양산업,6800,6800,0,0.29,4.55,-0.78,-3.21,-2.05,-2.45,-5.94,10.62,-0.32,-8.36,-6.14,-3.56,0.96,1.21,2.3,2.14,0.89,0.77,2.09,1.83,1.03,1.61,1.76,2.92,0.3,3.76,-0.34,-1.5,-2.3,-3.18,-2.84,5.8,-0.31,-5.19,-3.49,-1.22,-0.875833333,0.875833333,0.3,3.76,0.34,1.5,2.3,3.18,2.84,5.8,0.31,5.19,3.49,1.22,2.519166667
1450,현대해상,33050,30750,-6.96,-0.65,-6.25,-3.47,6.5,4.07,7.54,2.45,-6.15,-11.14,10.78,0.65,-2.95,3.94,1.66,2.69,1.82,1.42,2.8,1.92,2.15,2.82,1.85,1.03,2.1,-0.16,-3.77,-1.29,3.57,2.87,2.69,1.28,-2.86,-3.95,5.83,0.63,-1.4,0.286666667,0.286666667,0.16,3.77,1.29,3.57,2.87,2.69,1.28,2.86,3.95,5.83,0.63,1.4,2.525
4105,태양금속우,5100,4950,-2.94,2.06,10.96,2.59,0.9,-8.91,17.81,-4.12,-28.98,3.18,-33.99,1.49,21.57,4.39,1.89,3.14,7.41,3.76,3.44,5.03,4.53,2.77,7.71,15.02,8.12,0.47,5.8,0.82,0.12,-2.37,5.18,-0.82,-6.4,1.15,-4.41,0.1,2.66,0.191666667,0.191666667,0.47,5.8,0.82,0.12,2.37,5.18,0.82,6.4,1.15,4.41,0.1,2.66,2.525
5390,신성통상,2050,2345,14.39,1.74,2.9,-8.63,5.04,22.38,1.53,-3.03,-1.9,0.95,0.92,-3.71,-8.76,1.23,2.36,1.69,2.3,3.79,2.22,1.15,0.69,1.49,0.82,1.05,2.81,1.41,1.23,-5.11,2.19,5.91,0.69,-2.63,-2.75,0.64,1.12,-3.53,-3.12,-0.329166667,0.329166667,1.41,1.23,5.11,2.19,5.91,0.69,2.63,2.75,0.64,1.12,3.53,3.12,2.5275
3690,코리안리,7271,8450,16.22,1.68,-6.68,1.19,4.92,-1.12,-0.12,-1.68,3.62,2.94,8.6,-7.26,2.13,0.59,2.03,1.72,1.46,1.27,1.09,1.32,1.54,1.52,1.38,1.11,2.48,2.85,-3.29,0.69,3.37,-0.88,-0.11,-1.27,2.35,1.93,6.23,-6.54,0.86,0.515833333,0.515833333,2.85,3.29,0.69,3.37,0.88,0.11,1.27,2.35,1.93,6.23,6.54,0.86,2.530833333
23000,삼원강재,2685,2585,-3.72,0.58,-0.58,-2.41,-1.28,-0.18,-2.17,-3.14,-2.22,2.43,-6.64,1.83,7.91,0.96,1.08,1.99,1,0.73,0.89,1.06,0.58,1.06,0.87,0.84,1.52,0.6,-0.54,-1.21,-1.28,-0.25,-2.44,-2.96,-3.83,2.29,-7.63,2.18,5.2,-0.8225,0.8225,0.6,0.54,1.21,1.28,0.25,2.44,2.96,3.83,2.29,7.63,2.18,5.2,2.534166667
1380,SG글로벌,1359,2790,105.3,1.45,11.6,-8.99,-0.55,16.88,-14.58,-1.86,3.5,14.97,-6.53,2.32,13.71,5.49,6.5,4.34,7.16,4.61,2.44,2.29,5.19,3.18,1.26,2.02,3.34,0.26,1.78,-2.07,-0.08,3.66,-5.98,-0.81,0.67,4.71,-5.18,1.15,4.1,0.184166667,0.184166667,0.26,1.78,2.07,0.08,3.66,5.98,0.81,0.67,4.71,5.18,1.15,4.1,2.5375
78000,텔코웨어,9180,9690,5.56,0.52,-2.92,-4.23,-3.49,2.26,1.26,-3.18,2.39,3.46,3.03,0.91,-0.3,0.44,0.94,0.86,0.91,0.72,0.45,0.77,1.41,2.07,1.38,0.69,0.68,1.18,-3.11,-4.92,-3.84,3.14,2.8,-4.13,1.7,1.67,2.2,1.32,-0.44,-0.2025,0.2025,1.18,3.11,4.92,3.84,3.14,2.8,4.13,1.7,1.67,2.2,1.32,0.44,2.5375
12610,경인양행,3690,3220,-12.74,-0.62,-1.82,-2.94,0.3,-2.5,-1.46,-6.65,2.11,0.28,-8.6,1.58,4.86,0.44,1.71,3.68,0.92,0.83,0.94,1.2,1.09,0.59,1.1,0.85,1.04,-1.41,-1.06,-0.8,0.33,-3.01,-1.55,-5.54,1.94,0.47,-7.82,1.86,4.67,-0.993333333,0.993333333,1.41,1.06,0.8,0.33,3.01,1.55,5.54,1.94,0.47,7.82,1.86,4.67,2.538333333
381970,케이카,9990,12990,30.03,0.46,-4.36,5.26,-3.54,0.45,4.53,2.23,5.67,11.25,-3.81,4.36,13.94,0.33,1.69,2.38,1.29,4.46,1.74,1.45,2.8,2.08,2.15,3.98,1.99,1.39,-2.58,2.21,-2.74,0.1,2.6,1.54,2.02,5.41,-1.77,1.1,7.01,1.3575,1.3575,1.39,2.58,2.21,2.74,0.1,2.6,1.54,2.02,5.41,1.77,1.1,7.01,2.539166667
298690,에어부산,2710,2375,-12.36,-0.63,-1.63,-1.41,-11.09,-0.92,-2.16,-6.1,0.37,-7.78,-4.18,8.9,-1.43,0.14,1.4,2.41,1.12,1.4,2.58,1.75,1.58,2.06,2.59,2.72,2.96,-4.5,-1.16,-0.59,-9.9,-0.66,-0.84,-3.49,0.23,-3.78,-1.61,3.27,-0.48,-1.959166667,1.959166667,4.5,1.16,0.59,9.9,0.66,0.84,3.49,0.23,3.78,1.61,3.27,0.48,2.5425
1685,대상우,13580,16460,21.21,-0.78,-0.94,-2.06,-6.94,2.75,1.51,4.68,-22.13,3.14,-11.42,56.47,24.73,0.29,1.4,3,2.56,4.91,2.12,3.14,1.91,3.61,8.81,16.72,6.27,-2.69,-0.67,-0.69,-2.71,0.56,0.71,1.49,-11.59,0.87,-1.3,3.38,3.94,-0.725,0.725,2.69,0.67,0.69,2.71,0.56,0.71,1.49,11.59,0.87,1.3,3.38,3.94,2.55
7210,벽산,3640,2065,-43.27,-0.72,-3.65,-3.12,7.94,-2.17,-8.74,-2.81,-4.77,-0.6,-4.99,-5.23,-8.94,0.5,1.5,3.39,1.39,2.33,2.39,1.4,1.7,1.25,2.32,1.3,2.21,-1.44,-2.43,-0.92,5.71,-0.93,-3.66,-2.01,-2.81,-0.48,-2.15,-4.02,-4.05,-1.599166667,1.599166667,1.44,2.43,0.92,5.71,0.93,3.66,2.01,2.81,0.48,2.15,4.02,4.05,2.550833333
214330,금호에이치티,675,620,-8.15,2.65,1.37,-3.61,5.37,-4.76,-0.33,-5.9,0.31,0.96,-2.95,-4.48,1.67,0.56,1.7,3.17,1.53,0.75,0.88,1.28,1.01,1.17,1.56,0.86,1.95,4.73,0.81,-1.14,3.51,-6.35,-0.38,-4.61,0.31,0.82,-1.89,-5.21,0.86,-0.711666667,0.711666667,4.73,0.81,1.14,3.51,6.35,0.38,4.61,0.31,0.82,1.89,5.21,0.86,2.551666667
66575,LG전자우,44600,50600,13.45,2.22,3.21,-0.41,-1.53,3.73,10.6,-4.02,3.8,1.15,-7.17,-2.35,2.86,2,2.15,2.39,1.34,1.59,2.24,1.17,1.64,1.28,0.86,1.32,1,1.11,1.49,-0.17,-1.14,2.35,4.73,-3.44,2.32,0.9,-8.34,-1.78,2.86,0.074166667,0.074166667,1.11,1.49,0.17,1.14,2.35,4.73,3.44,2.32,0.9,8.34,1.78,2.86,2.5525
6090,사조오양,7930,8990,13.37,-1.53,-5.18,-7.29,5.42,12.97,2.86,4.41,-0.81,-0.35,-2.33,0.94,4.16,0.51,1.37,2.37,3.7,7.67,2.2,0.95,0.56,1.06,0.74,0.58,0.81,-3,-3.78,-3.08,1.46,1.69,1.3,4.64,-1.45,-0.33,-3.15,1.62,5.14,0.088333333,0.088333333,3,3.78,3.08,1.46,1.69,1.3,4.64,1.45,0.33,3.15,1.62,5.14,2.553333333
1630,종근당홀딩스,53400,56900,6.55,-0.87,0.86,7.81,-1.3,-4.6,-8.58,0.82,1.36,-4.22,0.33,4.59,9,0.71,1.95,2.99,1.17,0.97,1.11,1.43,2.54,1.97,1.3,1.02,1.86,-1.23,0.44,2.61,-1.11,-4.74,-7.73,0.57,0.54,-2.14,0.25,4.5,4.84,-0.266666667,0.266666667,1.23,0.44,2.61,1.11,4.74,7.73,0.57,0.54,2.14,0.25,4.5,4.84,2.558333333
168490,한국패러랠,335,191,-42.99,-0.52,-13.18,0.46,-9.13,-5.86,4,-29.66,9.57,3.93,-19.39,6.89,-1.47,0.74,3.86,1.92,1.22,2.84,2.25,7.21,2.45,3,9.46,9.45,0.49,-0.7,-3.41,0.24,-7.48,-2.06,1.78,-4.11,3.91,1.31,-2.05,0.73,-3,-1.236666667,1.236666667,0.7,3.41,0.24,7.48,2.06,1.78,4.11,3.91,1.31,2.05,0.73,3,2.565
00680K,미래에셋증권2우B,3475,3880,11.65,0.78,-2.03,2.87,7.74,0.14,-1.93,1.39,-9.15,3.32,1.22,0.54,4.84,0.73,1.58,1.95,1.17,0.52,0.96,0.99,1.4,2.09,1.13,0.4,0.79,1.07,-1.28,1.47,6.62,0.27,-2.01,1.4,-6.54,1.59,1.08,1.35,6.13,0.929166667,0.929166667,1.07,1.28,1.47,6.62,0.27,2.01,1.4,6.54,1.59,1.08,1.35,6.13,2.5675
4540,깨끗한나라,2035,2240,10.07,0.22,0,-4.01,-11.07,7.47,3.4,-7.39,-13.38,-4.88,16.43,-4.15,41.9,1.55,1.47,5.43,1.85,8.25,1.97,2,2.26,2.13,6.96,5.55,6.63,0.14,0,-0.74,-5.98,0.91,1.73,-3.69,-5.92,-2.29,2.36,-0.75,6.32,-0.659166667,0.659166667,0.14,0,0.74,5.98,0.91,1.73,3.69,5.92,2.29,2.36,0.75,6.32,2.569166667
45014K,코오롱모빌리티그룹우,6350,4245,-33.15,-0.7,1.68,-16.5,-10.97,-3.68,-7.05,0,-1.94,-5.56,6.87,-24.05,4.43,1.33,1.52,4.81,1.44,1.04,1.37,1.68,2.05,2.4,7.37,8.14,1.92,-0.53,1.11,-3.43,-7.62,-3.54,-5.15,0,-0.95,-2.32,0.93,-2.95,2.31,-1.845,1.845,0.53,1.11,3.43,7.62,3.54,5.15,0,0.95,2.32,0.93,2.95,2.31,2.57
417310,코람코더원리츠,4435,4850,9.36,-2.02,-3.41,-0.39,1.77,-0.2,2.44,0,0.91,5.14,0.11,-1.59,4.3,1.36,0.96,1.25,0.49,0.91,0.44,0.76,0.7,0.89,0.63,0.67,0.66,-1.49,-3.55,-0.31,3.61,-0.22,5.55,0,1.3,5.78,0.17,-2.37,6.52,1.249166667,1.249166667,1.49,3.55,0.31,3.61,0.22,5.55,0,1.3,5.78,0.17,2.37,6.52,2.5725
23590,다우기술,17110,18500,8.12,0.49,2.95,-4.85,-0.9,-4.16,1.7,-4.13,-9.31,1.88,11.58,0.96,7.23,0.65,1.08,1.95,1.19,1.03,1.5,1.72,2.21,4.1,2.39,1.15,1.16,0.75,2.73,-2.49,-0.76,-4.04,1.13,-2.4,-4.21,0.46,4.85,0.83,6.23,0.256666667,0.256666667,0.75,2.73,2.49,0.76,4.04,1.13,2.4,4.21,0.46,4.85,0.83,6.23,2.573333333
9150,삼성전기,132500,129900,-1.96,-0.23,-8.75,-10.47,2.31,-0.69,1.24,1.3,7.75,0.21,-11.7,4.43,13.83,1.06,2.59,2.7,2.82,1.62,1.72,2.57,1.85,1.18,2.17,1.26,1.8,-0.22,-3.38,-3.88,0.82,-0.43,0.72,0.51,4.19,0.18,-5.39,3.52,7.68,0.36,0.36,0.22,3.38,3.88,0.82,0.43,0.72,0.51,4.19,0.18,5.39,3.52,7.68,2.576666667
890,보해양조,517,443,-14.31,0,-0.22,-6.67,-2.06,0,0,-4.74,-2.51,-3.2,-1.82,-3.39,8.61,0.32,1,2.1,0.62,2.94,0.75,0.66,0.98,0.57,1.1,1.16,2.01,0,-0.22,-3.18,-3.32,0,0,-7.18,-2.56,-5.61,-1.65,-2.92,4.28,-1.863333333,1.863333333,0,0.22,3.18,3.32,0,0,7.18,2.56,5.61,1.65,2.92,4.28,2.576666667
8040,사조동아원,957,994,3.87,-0.3,-1.66,-2.09,-5.78,7.89,5.39,5.59,-1.65,3.38,-5.28,2.03,1.86,0.7,1.25,2.03,3.72,4.17,1.34,0.91,1.08,0.89,1.05,0.75,1.27,-0.43,-1.33,-1.03,-1.55,1.89,4.02,6.14,-1.53,3.8,-5.03,2.71,1.46,0.76,0.76,0.43,1.33,1.03,1.55,1.89,4.02,6.14,1.53,3.8,5.03,2.71,1.46,2.576666667
18260,삼성에스디에스,137100,150700,9.92,-0.13,1.38,2.66,-3.47,-6.49,-3.28,-3.2,3.15,3.36,-10.38,0.89,21.94,1.64,1.96,2.12,1.69,2.06,1.99,2.05,1.39,2.71,2,1.73,1.94,-0.08,0.7,1.25,-2.05,-3.15,-1.65,-1.56,2.27,1.24,-5.19,0.51,11.31,0.3,0.3,0.08,0.7,1.25,2.05,3.15,1.65,1.56,2.27,1.24,5.19,0.51,11.31,2.58
